episode,time_step,action,lives,reward,score
2,349,2,0,0.0,1.0
2,350,8,0,0.0,1.0
2,351,10,0,0.0,1.0
2,352,2,0,0.0,1.0
2,353,11,0,0.0,1.0
2,354,0,0,0.0,1.0
2,355,13,0,0.0,1.0
2,356,2,0,0.0,1.0
2,357,10,0,0.0,1.0
2,358,10,0,0.0,1.0
2,359,11,0,0.0,1.0
2,360,13,0,0.0,1.0
2,361,8,0,0.0,1.0
2,362,2,0,0.0,1.0
2,363,6,0,0.0,1.0
2,364,10,0,0.0,1.0
2,365,2,0,0.0,1.0
2,366,3,0,0.0,1.0
2,367,5,0,0.0,1.0
2,368,13,0,0.0,1.0
2,369,10,0,0.0,1.0
2,370,8,0,0.0,1.0
2,371,2,0,0.0,1.0
2,372,3,0,0.0,1.0
2,373,8,0,0.0,1.0
2,374,10,0,0.0,1.0
2,375,5,0,0.0,1.0
2,376,10,0,0.0,1.0
2,377,2,0,0.0,1.0
2,378,4,0,0.0,1.0
2,379,2,0,0.0,1.0
2,380,10,0,0.0,1.0
2,381,10,0,0.0,1.0
2,382,8,0,0.0,1.0
2,383,2,0,0.0,1.0
2,384,10,0,0.0,1.0
2,385,3,0,0.0,1.0
2,386,6,0,0.0,1.0
2,387,8,0,0.0,1.0
2,388,9,0,0.0,1.0
2,389,2,0,0.0,1.0
2,390,10,0,0.0,1.0
2,391,6,0,0.0,1.0
2,392,11,0,0.0,1.0
2,393,8,0,0.0,1.0
2,394,9,0,0.0,1.0
2,395,5,0,0.0,1.0
2,396,10,0,0.0,1.0
2,397,2,0,0.0,1.0
2,398,10,0,0.0,1.0
2,399,8,0,0.0,1.0
2,400,10,0,0.0,1.0
2,401,8,0,0.0,1.0
2,402,5,0,0.0,1.0
2,403,10,0,0.0,1.0
2,404,10,0,0.0,1.0
2,405,9,0,0.0,1.0
2,406,11,0,0.0,1.0
2,407,2,0,0.0,1.0
2,408,10,0,0.0,1.0
2,409,8,0,0.0,1.0
2,410,13,0,0.0,1.0
2,411,6,0,0.0,1.0
2,412,3,0,0.0,1.0
2,413,2,0,0.0,1.0
2,414,8,0,0.0,1.0
2,415,10,0,0.0,1.0
2,416,9,0,0.0,1.0
2,417,2,0,0.0,1.0
2,418,11,0,0.0,1.0
2,419,2,0,0.0,1.0
2,420,8,0,0.0,1.0
2,421,8,0,0.0,1.0
2,422,2,0,0.0,1.0
2,423,2,0,0.0,1.0
2,424,10,0,0.0,1.0
2,425,3,0,0.0,1.0
2,426,8,0,0.0,1.0
2,427,2,0,0.0,1.0
2,428,5,0,0.0,1.0
2,429,2,0,0.0,1.0
2,430,10,0,0.0,1.0
2,431,8,0,0.0,1.0
2,432,2,0,0.0,1.0
2,433,8,0,0.0,1.0
2,434,0,0,0.0,1.0
2,435,12,0,0.0,1.0
2,436,10,0,0.0,1.0
2,437,3,0,-1.0,0.0
2,438,8,0,0.0,0.0
2,439,2,0,0.0,0.0
2,440,5,0,0.0,0.0
2,441,10,0,0.0,0.0
2,442,10,0,0.0,0.0
2,443,11,0,0.0,0.0
2,444,8,0,0.0,0.0
2,445,8,0,0.0,0.0
2,446,10,0,0.0,0.0
2,447,5,0,0.0,0.0
2,448,11,0,0.0,0.0
2,449,12,0,1.0,1.0
2,450,5,0,0.0,1.0
2,451,10,0,0.0,1.0
2,452,8,0,0.0,1.0
2,453,6,0,0.0,1.0
2,454,11,0,0.0,1.0
2,455,12,0,0.0,1.0
2,456,10,0,0.0,1.0
2,457,5,0,0.0,1.0
2,458,2,0,0.0,1.0
2,459,5,0,0.0,1.0
2,460,3,0,0.0,1.0
2,461,13,0,0.0,1.0
2,462,8,0,0.0,1.0
2,463,10,0,0.0,1.0
2,464,2,0,0.0,1.0
2,465,11,0,0.0,1.0
2,466,5,0,0.0,1.0
2,467,2,0,0.0,1.0
2,468,8,0,0.0,1.0
2,469,2,0,0.0,1.0
2,470,10,0,0.0,1.0
2,471,11,0,0.0,1.0
2,472,12,0,0.0,1.0
2,473,6,0,0.0,1.0
2,474,2,0,0.0,1.0
2,475,10,0,-1.0,0.0
2,476,13,0,0.0,0.0
2,477,8,0,0.0,0.0
2,478,2,0,0.0,0.0
2,479,9,0,0.0,0.0
2,480,2,0,0.0,0.0
2,481,10,0,0.0,0.0
2,482,10,0,0.0,0.0
2,483,2,0,0.0,0.0
2,484,16,0,0.0,0.0
2,485,4,0,0.0,0.0
2,486,17,0,0.0,0.0
2,487,11,0,0.0,0.0
2,488,10,0,0.0,0.0
2,489,5,0,0.0,0.0
2,490,5,0,0.0,0.0
2,491,2,0,-2.0,-2.0
2,492,5,0,0.0,-2.0
2,493,10,0,0.0,-2.0
2,494,2,0,0.0,-2.0
2,495,3,0,0.0,-2.0
2,496,3,0,0.0,-2.0
2,497,5,0,-1.0,-3.0
2,498,6,0,0.0,-3.0
2,499,8,0,0.0,-3.0
2,500,2,0,0.0,-3.0
3,1,2,0,0.0,0.0
3,2,16,0,0.0,0.0
3,3,7,0,0.0,0.0
3,4,10,0,0.0,0.0
3,5,10,0,0.0,0.0
3,6,13,0,0.0,0.0
3,7,6,0,0.0,0.0
3,8,5,0,0.0,0.0
3,9,2,0,0.0,0.0
3,10,10,0,0.0,0.0
3,11,8,0,0.0,0.0
3,12,2,0,0.0,0.0
3,13,8,0,0.0,0.0
3,14,10,0,0.0,0.0
3,15,10,0,0.0,0.0
3,16,3,0,0.0,0.0
3,17,10,0,0.0,0.0
3,18,8,0,2.0,2.0
3,19,11,0,0.0,2.0
3,20,6,0,0.0,2.0
3,21,8,0,0.0,2.0
3,22,2,0,0.0,2.0
3,23,8,0,0.0,2.0
3,24,10,0,0.0,2.0
3,25,11,0,0.0,2.0
3,26,6,0,0.0,2.0
3,27,10,0,0.0,2.0
3,28,8,0,0.0,2.0
3,29,5,0,0.0,2.0
3,30,2,0,0.0,2.0
3,31,11,0,0.0,2.0
3,32,2,0,0.0,2.0
3,33,2,0,0.0,2.0
3,34,10,0,0.0,2.0
3,35,8,0,2.0,4.0
3,36,3,0,0.0,4.0
3,37,9,0,0.0,4.0
3,38,3,0,0.0,4.0
3,39,2,0,0.0,4.0
3,40,2,0,0.0,4.0
3,41,8,0,0.0,4.0
3,42,7,0,0.0,4.0
3,43,2,0,0.0,4.0
3,44,9,0,0.0,4.0
3,45,2,0,0.0,4.0
3,46,3,0,0.0,4.0
3,47,7,0,0.0,4.0
3,48,5,0,0.0,4.0
3,49,8,0,0.0,4.0
3,50,10,0,0.0,4.0
3,51,12,0,0.0,4.0
3,52,2,0,0.0,4.0
3,53,8,0,0.0,4.0
3,54,5,0,0.0,4.0
3,55,6,0,0.0,4.0
3,56,2,0,0.0,4.0
3,57,3,0,0.0,4.0
3,58,8,0,0.0,4.0
3,59,0,0,0.0,4.0
3,60,0,0,0.0,4.0
3,61,5,0,0.0,4.0
3,62,2,0,0.0,4.0
3,63,10,0,0.0,4.0
3,64,6,0,0.0,4.0
3,65,8,0,0.0,4.0
3,66,12,0,0.0,4.0
3,67,16,0,0.0,4.0
3,68,2,0,0.0,4.0
3,69,5,0,0.0,4.0
3,70,8,0,0.0,4.0
3,71,2,0,0.0,4.0
3,72,10,0,0.0,4.0
3,73,12,0,0.0,4.0
3,74,12,0,0.0,4.0
3,75,8,0,0.0,4.0
3,76,3,0,0.0,4.0
3,77,2,0,0.0,4.0
3,78,10,0,0.0,4.0
3,79,2,0,0.0,4.0
3,80,6,0,0.0,4.0
3,81,10,0,0.0,4.0
3,82,8,0,0.0,4.0
3,83,11,0,0.0,4.0
3,84,8,0,0.0,4.0
3,85,9,0,0.0,4.0
3,86,10,0,0.0,4.0
3,87,4,0,0.0,4.0
3,88,11,0,0.0,4.0
3,89,2,0,-2.0,2.0
3,90,16,0,0.0,2.0
3,91,8,0,0.0,2.0
3,92,2,0,0.0,2.0
3,93,10,0,0.0,2.0
3,94,5,0,0.0,2.0
3,95,11,0,0.0,2.0
3,96,8,0,0.0,2.0
3,97,6,0,0.0,2.0
3,98,17,0,0.0,2.0
3,99,6,0,0.0,2.0
3,100,11,0,0.0,2.0
3,101,8,0,0.0,2.0
3,102,11,0,0.0,2.0
3,103,0,0,0.0,2.0
3,104,8,0,0.0,2.0
3,105,10,0,0.0,2.0
3,106,5,0,0.0,2.0
3,107,10,0,0.0,2.0
3,108,10,0,0.0,2.0
3,109,8,0,0.0,2.0
3,110,12,0,0.0,2.0
3,111,10,0,0.0,2.0
3,112,6,0,1.0,3.0
3,113,9,0,0.0,3.0
3,114,2,0,0.0,3.0
3,115,11,0,0.0,3.0
3,116,8,0,0.0,3.0
3,117,10,0,0.0,3.0
3,118,9,0,0.0,3.0
3,119,5,0,0.0,3.0
3,120,8,0,0.0,3.0
3,121,6,0,0.0,3.0
3,122,8,0,0.0,3.0
3,123,10,0,0.0,3.0
3,124,2,0,0.0,3.0
3,125,10,0,0.0,3.0
3,126,10,0,-2.0,1.0
3,127,10,0,0.0,1.0
3,128,5,0,0.0,1.0
3,129,8,0,0.0,1.0
3,130,11,0,0.0,1.0
3,131,3,0,1.0,2.0
3,132,2,0,0.0,2.0
3,133,1,0,0.0,2.0
3,134,8,0,0.0,2.0
3,135,6,0,0.0,2.0
3,136,2,0,0.0,2.0
3,137,8,0,0.0,2.0
3,138,2,0,0.0,2.0
3,139,11,0,0.0,2.0
3,140,2,0,0.0,2.0
3,141,2,0,0.0,2.0
3,142,2,0,0.0,2.0
3,143,2,0,0.0,2.0
3,144,8,0,0.0,2.0
3,145,5,0,0.0,2.0
3,146,3,0,0.0,2.0
3,147,2,0,0.0,2.0
3,148,2,0,0.0,2.0
3,149,2,0,0.0,2.0
3,150,2,0,0.0,2.0
3,151,2,0,0.0,2.0
3,152,3,0,0.0,2.0
3,153,5,0,0.0,2.0
3,154,10,0,0.0,2.0
3,155,5,0,0.0,2.0
3,156,6,0,0.0,2.0
3,157,13,0,0.0,2.0
3,158,5,0,0.0,2.0
3,159,2,0,0.0,2.0
3,160,11,0,0.0,2.0
3,161,5,0,0.0,2.0
3,162,10,0,0.0,2.0
3,163,2,0,-2.0,0.0
3,164,8,0,0.0,0.0
3,165,10,0,0.0,0.0
3,166,8,0,0.0,0.0
3,167,2,0,0.0,0.0
3,168,2,0,0.0,0.0
3,169,11,0,0.0,0.0
3,170,2,0,0.0,0.0
3,171,8,0,0.0,0.0
3,172,5,0,0.0,0.0
3,173,8,0,0.0,0.0
3,174,2,0,0.0,0.0
3,175,10,0,0.0,0.0
3,176,16,0,0.0,0.0
3,177,5,0,0.0,0.0
3,178,11,0,0.0,0.0
3,179,10,0,0.0,0.0
3,180,2,0,0.0,0.0
3,181,8,0,0.0,0.0
3,182,4,0,0.0,0.0
3,183,13,0,-2.0,-2.0
3,184,2,0,0.0,-2.0
3,185,10,0,0.0,-2.0
3,186,8,0,0.0,-2.0
3,187,8,0,0.0,-2.0
3,188,5,0,1.0,-1.0
3,189,2,0,0.0,-1.0
3,190,3,0,0.0,-1.0
3,191,2,0,0.0,-1.0
3,192,8,0,0.0,-1.0
3,193,2,0,0.0,-1.0
3,194,10,0,0.0,-1.0
3,195,10,0,0.0,-1.0
3,196,3,0,0.0,-1.0
3,197,5,0,0.0,-1.0
3,198,2,0,0.0,-1.0
3,199,10,0,0.0,-1.0
3,200,8,0,0.0,-1.0
3,201,10,0,0.0,-1.0
3,202,8,0,0.0,-1.0
3,203,11,0,0.0,-1.0
3,204,10,0,0.0,-1.0
3,205,8,0,0.0,-1.0
3,206,3,0,0.0,-1.0
3,207,2,0,0.0,-1.0
3,208,5,0,0.0,-1.0
3,209,11,0,0.0,-1.0
3,210,10,0,0.0,-1.0
3,211,8,0,0.0,-1.0
3,212,0,0,0.0,-1.0
3,213,2,0,0.0,-1.0
3,214,3,0,0.0,-1.0
3,215,12,0,0.0,-1.0
3,216,3,0,0.0,-1.0
3,217,8,0,0.0,-1.0
3,218,2,0,0.0,-1.0
3,219,8,0,0.0,-1.0
3,220,2,0,0.0,-1.0
3,221,11,0,-2.0,-3.0
3,222,5,0,0.0,-3.0
3,223,6,0,0.0,-3.0
3,224,8,0,0.0,-3.0
3,225,16,0,0.0,-3.0
3,226,2,0,1.0,-2.0
3,227,5,0,0.0,-2.0
3,228,3,0,0.0,-2.0
3,229,5,0,0.0,-2.0
3,230,8,0,0.0,-2.0
3,231,6,0,0.0,-2.0
3,232,2,0,0.0,-2.0
3,233,10,0,0.0,-2.0
3,234,2,0,0.0,-2.0
3,235,8,0,2.0,0.0
3,236,16,0,0.0,0.0
3,237,2,0,0.0,0.0
3,238,3,0,0.0,0.0
3,239,6,0,0.0,0.0
3,240,10,0,0.0,0.0
3,241,0,0,0.0,0.0
3,242,8,0,0.0,0.0
3,243,5,0,0.0,0.0
3,244,8,0,0.0,0.0
3,245,5,0,0.0,0.0
3,246,11,0,0.0,0.0
3,247,10,0,0.0,0.0
3,248,0,0,0.0,0.0
3,249,16,0,-2.0,-2.0
3,250,2,0,0.0,-2.0
3,251,8,0,0.0,-2.0
3,252,0,0,0.0,-2.0
3,253,2,0,0.0,-2.0
3,254,8,0,0.0,-2.0
3,255,2,0,0.0,-2.0
3,256,11,0,0.0,-2.0
3,257,10,0,0.0,-2.0
3,258,5,0,0.0,-2.0
3,259,16,0,0.0,-2.0
3,260,13,0,0.0,-2.0
3,261,3,0,0.0,-2.0
3,262,10,0,0.0,-2.0
3,263,6,0,0.0,-2.0
3,264,2,0,0.0,-2.0
3,265,12,0,0.0,-2.0
3,266,8,0,0.0,-2.0
3,267,11,0,0.0,-2.0
3,268,9,0,0.0,-2.0
3,269,6,0,0.0,-2.0
3,270,2,0,0.0,-2.0
3,271,7,0,0.0,-2.0
3,272,5,0,0.0,-2.0
3,273,8,0,0.0,-2.0
3,274,0,0,0.0,-2.0
3,275,16,0,0.0,-2.0
3,276,10,0,0.0,-2.0
3,277,2,0,1.0,-1.0
3,278,9,0,0.0,-1.0
3,279,10,0,0.0,-1.0
3,280,8,0,0.0,-1.0
3,281,5,0,0.0,-1.0
3,282,2,0,0.0,-1.0
3,283,3,0,0.0,-1.0
3,284,5,0,0.0,-1.0
3,285,8,0,0.0,-1.0
3,286,10,0,0.0,-1.0
3,287,2,0,0.0,-1.0
3,288,11,0,0.0,-1.0
3,289,12,0,0.0,-1.0
3,290,8,0,0.0,-1.0
3,291,0,0,0.0,-1.0
3,292,5,0,0.0,-1.0
3,293,0,0,0.0,-1.0
3,294,0,0,0.0,-1.0
3,295,8,0,0.0,-1.0
3,296,10,0,0.0,-1.0
3,297,9,0,0.0,-1.0
3,298,3,0,2.0,1.0
3,299,8,0,0.0,1.0
3,300,8,0,0.0,1.0
3,301,5,0,0.0,1.0
3,302,5,0,0.0,1.0
3,303,11,0,0.0,1.0
3,304,2,0,0.0,1.0
3,305,10,0,0.0,1.0
3,306,8,0,0.0,1.0
3,307,5,0,0.0,1.0
3,308,8,0,0.0,1.0
3,309,10,0,0.0,1.0
3,310,11,0,0.0,1.0
3,311,11,0,2.0,3.0
3,312,8,0,0.0,3.0
3,313,2,0,0.0,3.0
3,314,0,0,0.0,3.0
3,315,5,0,0.0,3.0
3,316,10,0,0.0,3.0
3,317,8,0,0.0,3.0
3,318,5,0,0.0,3.0
3,319,3,0,0.0,3.0
3,320,8,0,0.0,3.0
3,321,2,0,0.0,3.0
3,322,0,0,-2.0,1.0
3,323,6,0,0.0,1.0
3,324,0,0,0.0,1.0
3,325,8,0,0.0,1.0
3,326,9,0,0.0,1.0
3,327,6,0,0.0,1.0
3,328,11,0,0.0,1.0
3,329,2,0,0.0,1.0
3,330,6,0,-1.0,0.0
3,331,8,0,0.0,0.0
3,332,10,0,0.0,0.0
3,333,8,0,0.0,0.0
3,334,10,0,0.0,0.0
3,335,2,0,0.0,0.0
3,336,5,0,0.0,0.0
3,337,11,0,0.0,0.0
3,338,8,0,0.0,0.0
3,339,10,0,0.0,0.0
3,340,10,0,0.0,0.0
3,341,3,0,0.0,0.0
3,342,3,0,0.0,0.0
3,343,8,0,0.0,0.0
3,344,0,0,0.0,0.0
3,345,8,0,0.0,0.0
3,346,10,0,0.0,0.0
3,347,3,0,0.0,0.0
3,348,8,0,0.0,0.0
3,349,10,0,0.0,0.0
3,350,8,0,0.0,0.0
3,351,10,0,0.0,0.0
3,352,12,0,0.0,0.0
3,353,10,0,0.0,0.0
3,354,11,0,0.0,0.0
3,355,5,0,0.0,0.0
3,356,8,0,0.0,0.0
3,357,2,0,0.0,0.0
3,358,13,0,0.0,0.0
3,359,2,0,0.0,0.0
3,360,3,0,-2.0,-2.0
3,361,8,0,0.0,-2.0
3,362,2,0,0.0,-2.0
3,363,10,0,0.0,-2.0
3,364,8,0,0.0,-2.0
3,365,3,0,0.0,-2.0
3,366,8,0,0.0,-2.0
3,367,10,0,0.0,-2.0
3,368,2,0,0.0,-2.0
3,369,12,0,0.0,-2.0
3,370,10,0,0.0,-2.0
3,371,8,0,0.0,-2.0
3,372,11,0,-1.0,-3.0
3,373,8,0,0.0,-3.0
3,374,4,0,0.0,-3.0
3,375,2,0,0.0,-3.0
3,376,8,0,0.0,-3.0
3,377,10,0,0.0,-3.0
3,378,8,0,0.0,-3.0
3,379,10,0,0.0,-3.0
3,380,5,0,0.0,-3.0
3,381,6,0,0.0,-3.0
3,382,2,0,0.0,-3.0
3,383,8,0,0.0,-3.0
3,384,2,0,0.0,-3.0
3,385,1,0,0.0,-3.0
3,386,10,0,0.0,-3.0
3,387,2,0,1.0,-2.0
3,388,0,0,0.0,-2.0
3,389,8,0,0.0,-2.0
3,390,0,0,0.0,-2.0
3,391,10,0,0.0,-2.0
3,392,11,0,0.0,-2.0
3,393,4,0,1.0,-1.0
3,394,16,0,0.0,-1.0
3,395,5,0,0.0,-1.0
3,396,16,0,0.0,-1.0
3,397,3,0,0.0,-1.0
3,398,2,0,0.0,-1.0
3,399,2,0,0.0,-1.0
3,400,5,0,0.0,-1.0
3,401,8,0,0.0,-1.0
3,402,11,0,0.0,-1.0
3,403,10,0,2.0,1.0
3,404,8,0,0.0,1.0
3,405,8,0,0.0,1.0
3,406,9,0,0.0,1.0
3,407,5,0,0.0,1.0
3,408,10,0,0.0,1.0
3,409,2,0,2.0,3.0
3,410,8,0,0.0,3.0
3,411,3,0,0.0,3.0
3,412,5,0,0.0,3.0
3,413,6,0,0.0,3.0
3,414,0,0,0.0,3.0
3,415,8,0,0.0,3.0
3,416,7,0,0.0,3.0
3,417,2,0,0.0,3.0
3,418,13,0,0.0,3.0
3,419,10,0,0.0,3.0
3,420,5,0,0.0,3.0
3,421,8,0,0.0,3.0
3,422,2,0,0.0,3.0
3,423,8,0,0.0,3.0
3,424,10,0,0.0,3.0
3,425,3,0,0.0,3.0
3,426,12,0,0.0,3.0
3,427,13,0,-2.0,1.0
3,428,8,0,0.0,1.0
3,429,6,0,0.0,1.0
3,430,10,0,0.0,1.0
3,431,11,0,0.0,1.0
3,432,8,0,0.0,1.0
3,433,16,0,0.0,1.0
3,434,5,0,0.0,1.0
3,435,10,0,0.0,1.0
3,436,9,0,0.0,1.0
3,437,3,0,0.0,1.0
3,438,2,0,0.0,1.0
3,439,2,0,0.0,1.0
3,440,9,0,0.0,1.0
3,441,10,0,0.0,1.0
3,442,13,0,0.0,1.0
3,443,10,0,0.0,1.0
3,444,8,0,0.0,1.0
3,445,3,0,0.0,1.0
3,446,2,0,0.0,1.0
3,447,8,0,0.0,1.0
3,448,10,0,0.0,1.0
3,449,5,0,0.0,1.0
3,450,8,0,0.0,1.0
3,451,10,0,-2.0,-1.0
3,452,2,0,0.0,-1.0
3,453,8,0,0.0,-1.0
3,454,9,0,0.0,-1.0
3,455,15,0,0.0,-1.0
3,456,13,0,0.0,-1.0
3,457,10,0,0.0,-1.0
3,458,8,0,0.0,-1.0
3,459,5,0,0.0,-1.0
3,460,7,0,0.0,-1.0
3,461,3,0,0.0,-1.0
3,462,6,0,0.0,-1.0
3,463,8,0,0.0,-1.0
3,464,2,0,0.0,-1.0
3,465,8,0,-2.0,-3.0
3,466,2,0,0.0,-3.0
3,467,5,0,0.0,-3.0
3,468,9,0,0.0,-3.0
3,469,5,0,0.0,-3.0
3,470,8,0,0.0,-3.0
3,471,13,0,0.0,-3.0
3,472,16,0,0.0,-3.0
3,473,9,0,0.0,-3.0
3,474,10,0,0.0,-3.0
3,475,3,0,0.0,-3.0
3,476,9,0,0.0,-3.0
3,477,7,0,0.0,-3.0
3,478,8,0,0.0,-3.0
3,479,8,0,0.0,-3.0
3,480,10,0,0.0,-3.0
3,481,8,0,0.0,-3.0
3,482,11,0,0.0,-3.0
3,483,13,0,0.0,-3.0
3,484,2,0,0.0,-3.0
3,485,6,0,0.0,-3.0
3,486,8,0,0.0,-3.0
3,487,7,0,0.0,-3.0
3,488,5,0,0.0,-3.0
3,489,9,0,0.0,-3.0
3,490,2,0,0.0,-3.0
3,491,8,0,0.0,-3.0
3,492,10,0,0.0,-3.0
3,493,6,0,0.0,-3.0
3,494,3,0,0.0,-3.0
3,495,11,0,0.0,-3.0
3,496,8,0,2.0,-1.0
3,497,8,0,0.0,-1.0
3,498,10,0,0.0,-1.0
3,499,2,0,0.0,-1.0
3,500,3,0,0.0,-1.0
4,1,8,0,0.0,0.0
4,2,2,0,0.0,0.0
4,3,8,0,0.0,0.0
4,4,2,0,0.0,0.0
4,5,3,0,0.0,0.0
4,6,9,0,0.0,0.0
4,7,2,0,0.0,0.0
4,8,8,0,0.0,0.0
4,9,10,0,0.0,0.0
4,10,5,0,0.0,0.0
4,11,3,0,0.0,0.0
4,12,8,0,0.0,0.0
4,13,2,0,0.0,0.0
4,14,6,0,0.0,0.0
4,15,8,0,0.0,0.0
4,16,2,0,0.0,0.0
4,17,8,0,0.0,0.0
4,18,2,0,0.0,0.0
4,19,5,0,0.0,0.0
4,20,11,0,0.0,0.0
4,21,2,0,0.0,0.0
4,22,8,0,0.0,0.0
4,23,13,0,0.0,0.0
4,24,8,0,0.0,0.0
4,25,2,0,0.0,0.0
4,26,5,0,0.0,0.0
4,27,9,0,0.0,0.0
4,28,3,0,0.0,0.0
4,29,8,0,0.0,0.0
4,30,10,0,0.0,0.0
4,31,2,0,0.0,0.0
4,32,16,0,0.0,0.0
4,33,3,0,0.0,0.0
4,34,5,0,0.0,0.0
4,35,2,0,0.0,0.0
4,36,8,0,0.0,0.0
4,37,10,0,0.0,0.0
4,38,6,0,0.0,0.0
4,39,8,0,0.0,0.0
4,40,10,0,0.0,0.0
4,41,5,0,0.0,0.0
4,42,5,0,-2.0,-2.0
4,43,1,0,0.0,-2.0
4,44,8,0,0.0,-2.0
4,45,6,0,0.0,-2.0
4,46,0,0,0.0,-2.0
4,47,8,0,0.0,-2.0
4,48,10,0,-1.0,-3.0
4,49,8,0,0.0,-3.0
4,50,11,0,0.0,-3.0
4,51,10,0,0.0,-3.0
4,52,16,0,0.0,-3.0
4,53,6,0,0.0,-3.0
4,54,8,0,0.0,-3.0
4,55,5,0,0.0,-3.0
4,56,2,0,0.0,-3.0
4,57,2,0,0.0,-3.0
4,58,10,0,0.0,-3.0
4,59,3,0,0.0,-3.0
4,60,8,0,1.0,-2.0
4,61,8,0,0.0,-2.0
4,62,8,0,0.0,-2.0
4,63,2,0,0.0,-2.0
4,64,6,0,0.0,-2.0
4,65,2,0,0.0,-2.0
4,66,10,0,0.0,-2.0
4,67,8,0,0.0,-2.0
4,68,5,0,0.0,-2.0
4,69,8,0,0.0,-2.0
4,70,3,0,0.0,-2.0
4,71,16,0,0.0,-2.0
4,72,10,0,0.0,-2.0
4,73,9,0,0.0,-2.0
4,74,2,0,0.0,-2.0
4,75,10,0,0.0,-2.0
4,76,8,0,0.0,-2.0
4,77,5,0,0.0,-2.0
4,78,17,0,0.0,-2.0
4,79,2,0,0.0,-2.0
4,80,6,0,2.0,0.0
4,81,9,0,0.0,0.0
4,82,11,0,0.0,0.0
4,83,8,0,0.0,0.0
4,84,13,0,1.0,1.0
4,85,10,0,0.0,1.0
4,86,12,0,0.0,1.0
4,87,8,0,0.0,1.0
4,88,8,0,1.0,2.0
4,89,16,0,0.0,2.0
4,90,10,0,0.0,2.0
4,91,11,0,0.0,2.0
4,92,3,0,0.0,2.0
4,93,5,0,0.0,2.0
4,94,8,0,0.0,2.0
4,95,5,0,0.0,2.0
4,96,8,0,0.0,2.0
4,97,2,0,0.0,2.0
4,98,16,0,0.0,2.0
4,99,10,0,2.0,4.0
4,100,2,0,0.0,4.0
4,101,2,0,0.0,4.0
4,102,8,0,0.0,4.0
4,103,8,0,0.0,4.0
4,104,10,0,0.0,4.0
4,105,6,0,2.0,6.0
4,106,16,0,0.0,6.0
4,107,0,0,0.0,6.0
4,108,8,0,0.0,6.0
4,109,2,0,0.0,6.0
4,110,8,0,-2.0,4.0
4,111,5,0,0.0,4.0
4,112,8,0,0.0,4.0
4,113,10,0,0.0,4.0
4,114,11,0,0.0,4.0
4,115,4,0,-1.0,3.0
4,116,5,0,0.0,3.0
4,117,8,0,0.0,3.0
4,118,5,0,0.0,3.0
4,119,13,0,0.0,3.0
4,120,6,0,0.0,3.0
4,121,2,0,0.0,3.0
4,122,8,0,0.0,3.0
4,123,2,0,0.0,3.0
4,124,5,0,0.0,3.0
4,125,2,0,0.0,3.0
4,126,2,0,0.0,3.0
4,127,17,0,0.0,3.0
4,128,6,0,0.0,3.0
4,129,5,0,0.0,3.0
4,130,8,0,0.0,3.0
4,131,2,0,0.0,3.0
4,132,8,0,0.0,3.0
4,133,2,0,0.0,3.0
4,134,13,0,0.0,3.0
4,135,0,0,2.0,5.0
4,136,3,0,0.0,5.0
4,137,8,0,0.0,5.0
4,138,10,0,0.0,5.0
4,139,8,0,0.0,5.0
4,140,0,0,0.0,5.0
4,141,10,0,0.0,5.0
4,142,8,0,0.0,5.0
4,143,5,0,0.0,5.0
4,144,6,0,0.0,5.0
4,145,8,0,0.0,5.0
4,146,9,0,-2.0,3.0
4,147,12,0,0.0,3.0
4,148,10,0,0.0,3.0
4,149,6,0,0.0,3.0
4,150,11,0,0.0,3.0
4,151,13,0,0.0,3.0
4,152,8,0,0.0,3.0
4,153,8,0,0.0,3.0
4,154,10,0,-1.0,2.0
4,155,10,0,0.0,2.0
4,156,10,0,0.0,2.0
4,157,10,0,0.0,2.0
4,158,17,0,0.0,2.0
4,159,8,0,0.0,2.0
4,160,2,0,0.0,2.0
4,161,2,0,0.0,2.0
4,162,3,0,0.0,2.0
4,163,2,0,0.0,2.0
4,164,5,0,0.0,2.0
4,165,10,0,0.0,2.0
4,166,5,0,0.0,2.0
4,167,8,0,0.0,2.0
4,168,13,0,0.0,2.0
4,169,3,0,0.0,2.0
4,170,2,0,0.0,2.0
4,171,2,0,0.0,2.0
4,172,8,0,0.0,2.0
4,173,8,0,0.0,2.0
4,174,3,0,0.0,2.0
4,175,2,0,-2.0,0.0
4,176,8,0,0.0,0.0
4,177,5,0,0.0,0.0
4,178,10,0,0.0,0.0
4,179,10,0,0.0,0.0
4,180,5,0,0.0,0.0
4,181,3,0,0.0,0.0
4,182,8,0,0.0,0.0
4,183,9,0,-1.0,-1.0
4,184,2,0,0.0,-1.0
4,185,8,0,0.0,-1.0
4,186,11,0,0.0,-1.0
4,187,8,0,0.0,-1.0
4,188,2,0,0.0,-1.0
4,189,10,0,0.0,-1.0
4,190,8,0,0.0,-1.0
4,191,4,0,0.0,-1.0
4,192,3,0,0.0,-1.0
4,193,8,0,0.0,-1.0
4,194,2,0,0.0,-1.0
4,195,8,0,0.0,-1.0
4,196,10,0,0.0,-1.0
4,197,5,0,0.0,-1.0
4,198,11,0,1.0,0.0
4,199,12,0,0.0,0.0
4,200,2,0,0.0,0.0
4,201,8,0,0.0,0.0
4,202,10,0,0.0,0.0
4,203,8,0,0.0,0.0
4,204,3,0,1.0,1.0
